date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:55	839/839	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=11	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/indexbd32.html	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:55	41742/41742	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:34:52%20GMT	http://localhost/wordpress/728-x-90-2/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/728-x-90-2/index.html	(from http://localhost/wordpress/idyllic-lake-landscape-4062-824x550/)
00:34:55	2575/2575	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:34:53%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fadventure-forest-nature-4029-824x550%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed925f.json	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:55	4515/4515	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:34:53%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/11	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/11.json	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:34:55%20GMT	http://localhost/wordpress/?p=11	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index5757.html	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:56	2700/2700	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:34:56%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fadventure-forest-nature-4029-824x550%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed9f0d	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:56	19278/19278	---M--	200	added ('OK')	image/jpeg	etag:%224b4e-5bc57da2f5211%22	http://localhost/wordpress/wp-content/uploads/2015/03/adventure-forest-nature-4029-824x550-1-1-300x200.jpeg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/adventure-forest-nature-4029-824x550-1-1-300x200.jpg	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:58	25605/25605	---M--	200	added ('OK')	image/jpeg	etag:%226405-5bc57e33932fe%22	http://localhost/wordpress/wp-content/uploads/2015/03/yummy-333666_1280-1-390x205.jpg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/yummy-333666_1280-1-390x205.jpg	(from http://localhost/wordpress/adventure-forest-nature-4029-824x550/)
00:34:58	4269/4269	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:34:57%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/6	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/6.json	(from http://localhost/wordpress/birds-cold-fog-4037-825x550/)
00:34:58	820/820	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=6	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/index1c1c.html	(from http://localhost/wordpress/birds-cold-fog-4037-825x550/)
00:34:58	2521/2521	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:34:58%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fbirds-cold-fog-4037-825x550%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed69e6.json	(from http://localhost/wordpress/birds-cold-fog-4037-825x550/)
00:34:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:34:58%20GMT	http://localhost/wordpress/?p=6	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index42dc.html	(from http://localhost/wordpress/birds-cold-fog-4037-825x550/)
00:34:59	2646/2646	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:34:58%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fbirds-cold-fog-4037-825x550%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embeda05b	(from http://localhost/wordpress/birds-cold-fog-4037-825x550/)
00:34:59	12552/12552	---M--	200	added ('OK')	image/jpeg	etag:%223108-5bc57da08b8a8%22	http://localhost/wordpress/wp-content/uploads/2015/03/birds-cold-fog-4037-825x550-1-1-300x200.jpeg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/birds-cold-fog-4037-825x550-1-1-300x200.jpg	(from http://localhost/wordpress/birds-cold-fog-4037-825x550/)
00:35:00	2950/2950	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:34:59%20GMT	http://localhost/wordpress/wp-json/wp/v2/posts/13	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/posts/13.json	(from http://localhost/wordpress/2015/03/13/quisque-nec/)
00:35:00	801/801	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/2015/03/13/quisque-nec/feed/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/2015/03/13/quisque-nec/feed/index.html	(from http://localhost/wordpress/2015/03/13/quisque-nec/)
00:35:01	2463/2463	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:00%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F2015%2F03%2F13%2Fquisque-nec%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed0ec6.json	(from http://localhost/wordpress/2015/03/13/quisque-nec/)
00:35:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:00%20GMT	http://localhost/wordpress/?p=13	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index2dc4.html	(from http://localhost/wordpress/2015/03/13/quisque-nec/)
00:35:02	2582/2582	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:01%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F2015%2F03%2F13%2Fquisque-nec%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embedd128	(from http://localhost/wordpress/2015/03/13/quisque-nec/)
00:35:03	3179/3179	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:02%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/23	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/23.json	(from http://localhost/wordpress/728-x-90-2/)
00:35:05	780/780	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=23	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/index1d4b.html	(from http://localhost/wordpress/728-x-90-2/)
00:35:05	35815/35815	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:02%20GMT	http://localhost/wordpress/category/wordpress/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/category/wordpress/index.html	(from http://localhost/wordpress/2015/03/13/quisque-nec/)
00:35:05	2393/2393	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:03%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F728-x-90-2%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed4218.json	(from http://localhost/wordpress/728-x-90-2/)
00:35:05	43257/43257	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:02%20GMT	http://localhost/wordpress/author/alibknc/page/4/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/author/alibknc/page/4/index.html	(from http://localhost/wordpress/author/alibknc/page/3/)
00:35:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:05%20GMT	http://localhost/wordpress/?p=23	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index40a0.html	(from http://localhost/wordpress/728-x-90-2/)
00:35:06	2518/2518	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:05%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F728-x-90-2%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed2532	(from http://localhost/wordpress/728-x-90-2/)
00:35:06	5216/5216	---M--	200	added ('OK')	image/png	etag:%221460-5bc57daebcc45%22	http://localhost/wordpress/wp-content/uploads/2015/03/728-x-901-1.png	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/728-x-901-1.png	(from http://localhost/wordpress/728-x-90-2/)
00:35:06	2715/2715	---M--	200	added ('OK')	image/png	etag:%22a9b-5bc57daeee887%22	http://localhost/wordpress/wp-content/uploads/2015/03/728-x-901-1-300x37.png	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/728-x-901-1-300x37.png	(from http://localhost/wordpress/728-x-90-2/)
00:35:09	41948/41948	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:07%20GMT	http://localhost/wordpress/125-x-125/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/125-x-125/index.html	(from http://localhost/wordpress/728-x-90-2/)
00:35:09	622/622	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:07%20GMT	http://localhost/wordpress/wp-json/wp/v2/categories/22	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/categories/22.json	(from http://localhost/wordpress/category/wordpress/)
00:35:09	3017/3017	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/category/wordpress/feed/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/category/wordpress/feed/index.html	(from http://localhost/wordpress/category/wordpress/)
00:35:09	2134/2134	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:09%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/28	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/28.json	(from http://localhost/wordpress/125-x-125/)
00:35:10	780/780	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=28	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/index1c51.html	(from http://localhost/wordpress/125-x-125/)
00:35:10	2395/2395	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:09%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F125-x-125%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed7a6b.json	(from http://localhost/wordpress/125-x-125/)
00:35:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:10%20GMT	http://localhost/wordpress/?p=28	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index3c55.html	(from http://localhost/wordpress/125-x-125/)
00:35:11	2520/2520	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:10%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F125-x-125%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed41ee	(from http://localhost/wordpress/125-x-125/)
00:35:11	3548/3548	---M--	200	added ('OK')	image/png	etag:%22ddc-5bc57db081aba%22	http://localhost/wordpress/wp-content/uploads/2015/03/125-x-125-1.png	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/125-x-125-1.png	(from http://localhost/wordpress/125-x-125/)
00:35:14	42034/42034	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:11%20GMT	http://localhost/wordpress/300-x-250/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/300-x-250/index.html	(from http://localhost/wordpress/125-x-125/)
00:35:14	23967/23967	---M--	200	added ('OK')	image/jpeg	etag:%225d9f-5bc57da38cf95%22	http://localhost/wordpress/wp-content/uploads/2015/03/adventure-forest-nature-4029-824x550-1-1-390x205.jpeg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/adventure-forest-nature-4029-824x550-1-1-390x205.jpg	(from http://localhost/wordpress/125-x-125/)
00:35:15	2550/2550	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:14%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/29	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/29.json	(from http://localhost/wordpress/300-x-250/)
00:35:15	780/780	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=29	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/index46ae.html	(from http://localhost/wordpress/300-x-250/)
00:35:15	2395/2395	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:15%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F300-x-250%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed4ff7.json	(from http://localhost/wordpress/300-x-250/)
00:35:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:15%20GMT	http://localhost/wordpress/?p=29	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index9cd7.html	(from http://localhost/wordpress/300-x-250/)
00:35:16	2520/2520	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:15%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F300-x-250%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embedbd78	(from http://localhost/wordpress/300-x-250/)
00:35:16	4055/4055	---M--	200	added ('OK')	image/png	etag:%22fd7-5bc57db1a9158%22	http://localhost/wordpress/wp-content/uploads/2015/03/300-x-250-1.png	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/300-x-250-1.png	(from http://localhost/wordpress/300-x-250/)
00:35:19	42551/42551	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:16%20GMT	http://localhost/wordpress/imac-1500_750/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/imac-1500_750/index.html	(from http://localhost/wordpress/300-x-250/)
00:35:19	4124/4124	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:19%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/37	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/37.json	(from http://localhost/wordpress/imac-1500_750/)
00:35:20	788/788	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=37	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/index8785.html	(from http://localhost/wordpress/imac-1500_750/)
00:35:20	2419/2419	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:19%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fimac-1500_750%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed305d.json	(from http://localhost/wordpress/imac-1500_750/)
00:35:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:20%20GMT	http://localhost/wordpress/?p=37	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index4837.html	(from http://localhost/wordpress/imac-1500_750/)
00:35:21	2544/2544	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:20%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fimac-1500_750%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embedf3f7	(from http://localhost/wordpress/imac-1500_750/)
00:35:21	10306/10306	---M--	200	added ('OK')	image/jpeg	etag:%222842-5bc57db492a40%22	http://localhost/wordpress/wp-content/uploads/2015/03/imac-1500_750-1-300x150.jpg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/imac-1500_750-1-300x150.jpg	(from http://localhost/wordpress/imac-1500_750/)
00:35:23	42658/42658	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:21%20GMT	http://localhost/wordpress/office-620817_1920/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/office-620817_1920/index.html	(from http://localhost/wordpress/imac-1500_750/)
00:35:24	4603/4603	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:23%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/38	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/38.json	(from http://localhost/wordpress/office-620817_1920/)
00:35:24	798/798	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=38	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/indexb954.html	(from http://localhost/wordpress/office-620817_1920/)
00:35:25	2449/2449	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:24%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Foffice-620817_1920%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embedc101.json	(from http://localhost/wordpress/office-620817_1920/)
00:35:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:24%20GMT	http://localhost/wordpress/?p=38	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/indexb93f.html	(from http://localhost/wordpress/office-620817_1920/)
00:35:25	2574/2574	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:25%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Foffice-620817_1920%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed277a	(from http://localhost/wordpress/office-620817_1920/)
00:35:26	16810/16810	---M--	200	added ('OK')	image/jpeg	etag:%2241aa-5bc57db95fb03%22	http://localhost/wordpress/wp-content/uploads/2015/03/office-620817_1920-1-300x199.jpg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/office-620817_1920-1-300x199.jpg	(from http://localhost/wordpress/office-620817_1920/)
00:35:27	42763/42763	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:26%20GMT	http://localhost/wordpress/american-soldier-381847_1280/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/american-soldier-381847_1280/index.html	(from http://localhost/wordpress/office-620817_1920/)
00:35:28	4574/4574	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:27%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/39	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/39.json	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:28	818/818	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=39	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/indexf979.html	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:29	2509/2509	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:28%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Famerican-soldier-381847_1280%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed8960.json	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:28%20GMT	http://localhost/wordpress/?p=39	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/indexba52.html	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:30	2634/2634	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:29%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Famerican-soldier-381847_1280%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embedd778	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:30	16951/16951	---M--	200	added ('OK')	image/jpeg	etag:%224237-5bc57dbe68f88%22	http://localhost/wordpress/wp-content/uploads/2015/03/american-soldier-381847_1280-1-300x198.jpg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/american-soldier-381847_1280-1-300x198.jpg	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:31	19874/19874	---M--	200	added ('OK')	image/jpeg	etag:%224da2-5bc57dc3c80d2%22	http://localhost/wordpress/wp-content/uploads/2015/03/kayaking-569282_1280-1-390x205.jpg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/kayaking-569282_1280-1-390x205.jpg	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:32	42420/42420	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:30%20GMT	http://localhost/wordpress/kayaking-569282_1280/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/kayaking-569282_1280/index.html	(from http://localhost/wordpress/american-soldier-381847_1280/)
00:35:33	4334/4334	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:32%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/41	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/41.json	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:33	802/802	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=41	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/index4805.html	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:33	2461/2461	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:33%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fkayaking-569282_1280%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed16fe.json	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:33%20GMT	http://localhost/wordpress/?p=41	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/indexcbb6.html	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:34	2586/2586	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:33%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fkayaking-569282_1280%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed5fe9	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:34	14982/14982	---M--	200	added ('OK')	image/jpeg	etag:%223a86-5bc57dc2b7905%22	http://localhost/wordpress/wp-content/uploads/2015/03/kayaking-569282_1280-1-300x184.jpg	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-content/uploads/2015/03/kayaking-569282_1280-1-300x184.jpg	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:36	42230/42230	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Feb%202021%2021:35:34%20GMT	http://localhost/wordpress/beauty-666605_1920/	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/beauty-666605_1920/index.html	(from http://localhost/wordpress/kayaking-569282_1280/)
00:35:37	4599/4599	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:36%20GMT	http://localhost/wordpress/wp-json/wp/v2/media/44	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/wp/v2/media/44.json	(from http://localhost/wordpress/beauty-666605_1920/)
00:35:37	798/798	---M--	200	added ('OK')	application/rss+xml	etag:%22e107b79b4a08fcf7f906e0dc304ee22f%22	http://localhost/wordpress/feed/?attachment_id=44	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/feed/indexac17.html	(from http://localhost/wordpress/beauty-666605_1920/)
00:35:37	2449/2449	---M--	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202021%2021:35:37%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fbeauty-666605_1920%2F	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed177f.json	(from http://localhost/wordpress/beauty-666605_1920/)
00:35:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202021%2021:35:37%20GMT	http://localhost/wordpress/?p=44	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/index49b1.html	(from http://localhost/wordpress/beauty-666605_1920/)
00:35:38	2574/2574	---M--	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202021%2021:35:37%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fbeauty-666605_1920%2F&format=xml	C:/Benim%20Web%20Sitem/deneme/localhost/wordpress/wp-json/oembed/1.0/embed9aa4	(from http://localhost/wordpress/beauty-666605_1920/)
